Subject,Predicate,Object,Error,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Meggitt,http://dbpedia.org/property/location,http://dbpedia.org/resource/Dorset,Object,0,7.320040941238403,7
http://dbpedia.org/resource/Meggitt,http://dbpedia.org/ontology/location,http://dbpedia.org/resource/Dorset,Object,0,7.320040941238403,7
http://dbpedia.org/resource/Transrapid,http://www.w3.org/2000/01/rdf-schema#comment,"Transrapid is a German high-speed monorail train using magnetic levitation based on a 1934 patent. Planning for the Transrapid system started in 1969 with a test facility for the system in Emsland, Germany completed in 1987.",Object,1,7.275726795196533,9
http://dbpedia.org/resource/Ghost_Chasers,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1950s_comedy_films,Predicate,3,20.010895013809204,10
http://dbpedia.org/resource/Ghost_Chasers,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Monogram_Pictures_films,Predicate,3,20.010895013809204,10
http://dbpedia.org/resource/Ghost_Chasers,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Films_directed_by_William_Beaudine,Predicate,3,20.010895013809204,10
http://dbpedia.org/resource/Ghost_Chasers,http://dbpedia.org/property/language,English,Object,3,20.010895013809204,10
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,http://dbpedia.org/property/eurogGba,7,Predicate,4,17.52231788635254,12
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Video_games_set_in_Iran,Object,4,17.52231788635254,12
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,http://dbpedia.org/property/publisher,*Gameloft,Object,4,17.52231788635254,12
http://dbpedia.org/resource/Adam_Matthew_Digital,http://dbpedia.org/property/publications,databases,Object,5,14.726223945617676,14
http://dbpedia.org/resource/Adam_Matthew_Digital,http://xmlns.com/foaf/0.1/homepage,http://www.amdigital.co.uk/,Object,5,14.726223945617676,14
http://dbpedia.org/resource/Joyalukkas,http://dbpedia.org/property/homepage,http://www.joyalukkas.com,Object,6,5.650422096252441,14
http://dbpedia.org/resource/Joyalukkas,http://dbpedia.org/ontology/regionServed,http://dbpedia.org/resource/Singapore,Predicate,6,5.650422096252441,14
http://dbpedia.org/resource/Joyalukkas,http://dbpedia.org/ontology/regionServed,http://dbpedia.org/resource/Malaysia,Predicate,6,5.650422096252441,14
http://dbpedia.org/resource/Janette_Parris,http://xmlns.com/foaf/0.1/name,Janette Parris,Predicate,7,20.143181085586548,21
http://dbpedia.org/resource/Janette_Parris,http://dbpedia.org/ontology/abstract,"Janette Parris (born 1962 in West Ham, East London) is an English contemporary artist who lives and works in London.",Object,7,20.143181085586548,21
http://dbpedia.org/resource/Janette_Parris,http://xmlns.com/foaf/0.1/name,"Parris, Janette",Object,7,20.143181085586548,21
http://dbpedia.org/resource/ALARGAN_International_Real_Estate_Company,http://dbpedia.org/property/name,ALARGAN International Real Estate Company,Object,8,11.052571058273315,21
http://dbpedia.org/resource/ALARGAN_International_Real_Estate_Company,http://xmlns.com/foaf/0.1/name,ALARGAN International Real Estate Company,Object,8,11.052571058273315,21
http://dbpedia.org/resource/ALARGAN_International_Real_Estate_Company,http://www.w3.org/2000/01/rdf-schema#comment,"ALARGAN International Real Estate Company is a Kuwaiti real estate development company. ALARGAN underwent an Initial public offering on the Kuwait Stock Exchange in July 2007. ""Alargan Projects"" a sister company of Alargan projects was established in Riyadh, Kingdom of Saudi Arabia in 2005.",Object,8,11.052571058273315,21
http://dbpedia.org/resource/Exit_(video_game),http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/resource/PlayStation_Portable,Predicate,12,20.12502884864807,21
http://dbpedia.org/resource/Roy_Acuff,http://xmlns.com/foaf/0.1/name,Roy Acuff,Predicate,14,4.606480121612549,21
http://dbpedia.org/resource/Roy_Acuff,http://xmlns.com/foaf/0.1/name,"Acuff, Roy",Predicate,14,4.606480121612549,21
http://dbpedia.org/resource/Maverick_(film),http://dbpedia.org/property/producer,Richard Donner,Predicate,16,13.737382173538208,21
http://dbpedia.org/resource/Franciscus_Gijsbrechts,http://xmlns.com/foaf/0.1/name,"Gijsbrechts, Franciscus",Predicate,17,8.968451023101807,21
http://dbpedia.org/resource/Franciscus_Gijsbrechts,http://xmlns.com/foaf/0.1/name,Franciscus Gijsbrechts,Predicate,17,8.968451023101807,21
http://dbpedia.org/resource/Sensenich_Propeller,http://dbpedia.org/property/locationCity,"Lancaster, Pennsylvania and Plant City, Florida",Object,18,5.4809250831604,21
