Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Sydney_Harbour_Tunnel,http://dbpedia.org/ontology/abstract,"The Sydney Harbour Tunnel is a twin-tube road tunnel in Sydney, Australia.  The tunnel was completed and opened to traffic in August 1992 to provide a second vehicular crossing of Sydney Harbour to alleviate congestion on the Sydney Harbour Bridge.The tunnel joins the Warringah Freeway at North Sydney, and the Cahill Expressway at the entrance to the Domain Tunnel. It has two lanes in each direction, and runs at an angle of approximately thirty degrees (North to South) to the Sydney Harbour Bridge, which has eight lanes, with a tidal flow operation. In 2008, the tunnel was carrying around 90,000 vehicles per day.",Correct,0,340.6337962150574,8
http://dbpedia.org/resource/Sydney_Harbour_Tunnel,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Road_tunnels_in_Australia,Incorrect,0,340.6337962150574,8
http://dbpedia.org/resource/Sydney_Harbour_Tunnel,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Public–private_partnership_projects_in_Australia,Incorrect,0,340.6337962150574,8
http://dbpedia.org/resource/Sydney_Harbour_Tunnel,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Toll_roads_in_Australia,Incorrect,0,340.6337962150574,8
http://dbpedia.org/resource/Sydney_Harbour_Tunnel,http://dbpedia.org/property/start,Warringah Freeway,Correct,0,340.6337962150574,8
http://dbpedia.org/resource/Ivrea,http://www.w3.org/2000/01/rdf-schema#label,Ivrea,Correct,1,56.2985417842865,8
http://dbpedia.org/resource/SiteGround,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Companies_established_in_2004,Correct,2,259.245374917984,8
http://dbpedia.org/resource/SiteGround,http://dbpedia.org/ontology/type,http://dbpedia.org/resource/Privately_held_company,Correct,2,259.245374917984,8
http://dbpedia.org/resource/SiteGround,http://dbpedia.org/property/logo,http://dbpedia.org/resource/File:SiteGround.Com_Inc._Logo.png,Incorrect,2,259.245374917984,8
http://dbpedia.org/resource/SiteGround,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/SiteGround,Correct,2,259.245374917984,8
http://dbpedia.org/resource/SiteGround,http://dbpedia.org/property/name,SiteGround,Correct,2,259.245374917984,8
"http://dbpedia.org/resource/Ray_Parker,_Jr.",http://www.w3.org/2000/01/rdf-schema#label,"Ray Parker, Jr.",Correct,3,31.107600212097168,8
http://dbpedia.org/resource/Hassan_Dandach,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lebanon,Correct,4,61.73879909515381,8
"http://dbpedia.org/resource/Sir_John_Anderson,_1st_Baronet,_of_Harrold_Priory",http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Scottish_businesspeople,Incorrect,5,241.9608950614929,8
"http://dbpedia.org/resource/Sir_John_Anderson,_1st_Baronet,_of_Harrold_Priory",http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1963_deaths,Incorrect,5,241.9608950614929,8
"http://dbpedia.org/resource/Sir_John_Anderson,_1st_Baronet,_of_Harrold_Priory",http://xmlns.com/foaf/0.1/surname,Anderson,Correct,5,241.9608950614929,8
"http://dbpedia.org/resource/Sir_John_Anderson,_1st_Baronet,_of_Harrold_Priory",http://dbpedia.org/property/shortDescription,"Scottish businessman, writer and lecturer.",Incorrect,5,241.9608950614929,8
"http://dbpedia.org/resource/Sir_John_Anderson,_1st_Baronet,_of_Harrold_Priory",http://dbpedia.org/property/name,"Anderson, John",Incorrect,5,241.9608950614929,8
http://dbpedia.org/resource/Amadeus_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Films_set_in_the_1780s,Correct,6,1422.384397983551,8
http://dbpedia.org/resource/Amadeus_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Films_produced_by_Saul_Zaentz,Correct,6,1422.384397983551,8
http://dbpedia.org/resource/Amadeus_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_films,Correct,6,1422.384397983551,8
