Subject,Predicate,Object,Error,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/KZLE,http://dbpedia.org/ontology/alias,Classic Rock 93,Object,0,254.04172921180725,7
http://dbpedia.org/resource/KZLE,http://www.w3.org/2000/01/rdf-schema#label,KZLE,Object,0,254.04172921180725,7
http://dbpedia.org/resource/KZLE,http://dbpedia.org/property/branding,Classic Rock 93,Object,0,254.04172921180725,7
http://dbpedia.org/resource/KMVP_(AM),http://dbpedia.org/ontology/sisterStation,http://dbpedia.org/resource/KMVP-FM,Object,2,4.381042718887329,7
http://dbpedia.org/resource/Marcel_van_Eeden,http://dbpedia.org/ontology/birthDate,1965-11-22,Object,8,8.845690727233887,7
http://dbpedia.org/resource/Marcel_van_Eeden,http://dbpedia.org/property/name,"Eeden, Marcel Van",Object,8,8.845690727233887,7
http://dbpedia.org/resource/Duck_Soup_(1933_film),http://dbpedia.org/property/starring,http://dbpedia.org/resource/Margaret_Dumont,Object,9,2.3403573036193848,7
http://dbpedia.org/resource/Doctor_Who,http://dbpedia.org/ontology/related,http://dbpedia.org/resource/Doctor_Who_Extra,Object,10,6.700021028518677,7
http://dbpedia.org/resource/Doctor_Who,http://dbpedia.org/ontology/format,http://dbpedia.org/resource/5.1_surround_sound,Object,10,6.700021028518677,7
http://dbpedia.org/resource/It's_All_About_the_Stragglers,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:2000_debut_albums,Object,12,3.3418891429901123,7
http://dbpedia.org/resource/It's_All_About_the_Stragglers,http://dbpedia.org/ontology/runtime,3736.0,Object,12,3.3418891429901123,7
http://dbpedia.org/resource/The_Reef_(1999_film),http://www.w3.org/2000/01/rdf-schema#comment,"The Reef (also known as Passion's Way) is a 1999 historical drama film directed by Robert Allan Ackerman based on the book The Reef by Edith Wharton. It starred Sela Ward, Timothy Dalton, Alicia Witt, Jamie Glover. It was filmed in Prague, Czech Republic in 1996 but did not premiere on CBS until July 1999.",Predicate,13,17.634743213653564,7
http://dbpedia.org/resource/WUPA,http://dbpedia.org/ontology/formerBroadcastNetwork,http://dbpedia.org/resource/Fox_Kids,Object,15,106.97295546531676,7
http://dbpedia.org/resource/WUPA,http://dbpedia.org/ontology/sisterStation,http://dbpedia.org/resource/WVEE,Object,15,106.97295546531676,7
http://dbpedia.org/resource/WUPA,http://dbpedia.org/ontology/formerBroadcastNetwork,http://dbpedia.org/resource/Independent_station_(North_America),Object,15,106.97295546531676,7
http://dbpedia.org/resource/A_Buffalope's_Tale,http://dbpedia.org/property/publisher,http://dbpedia.org/resource/Guild_Publishing,Object,17,3.935647010803223,7
http://dbpedia.org/resource/1040_(film),http://www.w3.org/2000/01/rdf-schema#label,1040 (film),Object,26,3.2702550888061523,7
http://dbpedia.org/resource/Flash_of_Genius_(film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Gary_Barber,Object,28,21.03079080581665,7
http://dbpedia.org/resource/Delaney_&_Bonnie,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Object,29,2.0931177139282227,7
http://dbpedia.org/resource/Tania_(artist),http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Pop_art,Object,36,6.352410554885864,7
http://dbpedia.org/resource/Tania_(artist),http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Geometric_abstraction,Object,36,6.352410554885864,7
http://dbpedia.org/resource/Tania_(artist),http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Public_art,Object,36,6.352410554885864,7
http://dbpedia.org/resource/Tania_(artist),http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Hard-edge_painting,Object,36,6.352410554885864,7
