Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Yedida,http://www.w3.org/2000/01/rdf-schema#label,Yedida,Correct,0,130.30168175697327,6
http://dbpedia.org/resource/Town_Without_Pity,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Films_about_capital_punishment,Correct,1,415.2358531951904,9
http://dbpedia.org/resource/Town_Without_Pity,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:German-language_films,Correct,1,415.2358531951904,9
http://dbpedia.org/resource/Town_Without_Pity,http://dbpedia.org/ontology/abstract,"Town Without Pity (German: Stadt ohne Mitleid) is a 1961 American, Austrian and West German international co-production drama film directed by Gottfried Reinhardt. Produced by The Mirisch Corporation, the film stars Kirk Douglas, Christine Kaufmann, and E. G. Marshall.The film was based on the 1960 novel Das Urteil (The Verdict) by German writer Gregor Dorfmeister, who wrote under the pen name Manfred Gregor. The film was rewritten at Kirk Douglas' suggestion by Dalton Trumbo without credit.",Correct,1,415.2358531951904,9
http://dbpedia.org/resource/Town_Without_Pity,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Films_set_in_Germany,Correct,1,415.2358531951904,9
http://dbpedia.org/resource/Town_Without_Pity,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:German_drama_films,Correct,1,415.2358531951904,9
http://dbpedia.org/resource/Shining_Victory,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_films,Correct,2,103.5880970954895,9
http://dbpedia.org/resource/Shining_Victory,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Film,Correct,2,103.5880970954895,9
http://dbpedia.org/resource/Shining_Victory,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_drama_films,Correct,2,103.5880970954895,9
http://dbpedia.org/resource/Shining_Victory,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Black-and-white_films,Correct,2,103.5880970954895,9
http://dbpedia.org/resource/Angel_Blue,http://dbpedia.org/property/after,Amy Yetasook,Incorrect,3,212.84967613220212,9
http://dbpedia.org/resource/Angel_Blue,http://dbpedia.org/property/shortDescription,American opera singer,Correct,3,212.84967613220212,9
http://dbpedia.org/resource/Angel_Blue,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Singers_from_California,Correct,3,212.84967613220212,9
http://dbpedia.org/resource/Angel_Blue,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Soprano,Correct,3,212.84967613220212,9
http://dbpedia.org/resource/Angel_Blue,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Angel_Blue,Correct,3,212.84967613220212,9
http://dbpedia.org/resource/Frederica_of_Mecklenburg-Strelitz,http://dbpedia.org/ontology/parent,"http://dbpedia.org/resource/Charles_II,_Grand_Duke_of_Mecklenburg-Strelitz",Correct,4,40.49090790748596,9
http://dbpedia.org/resource/Raid_on_St_Malo,http://dbpedia.org/ontology/strength,22 Ships of the line,Incorrect,5,380.93267703056335,9
http://dbpedia.org/resource/Raid_on_St_Malo,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Saint-Malo,Correct,5,380.93267703056335,9
http://dbpedia.org/resource/Raid_on_St_Malo,http://dbpedia.org/property/partof,http://dbpedia.org/resource/Seven_Years'_War,Correct,5,380.93267703056335,9
http://dbpedia.org/resource/Raid_on_St_Malo,http://dbpedia.org/property/commander,Lord George Sackville,Correct,5,380.93267703056335,9
http://dbpedia.org/resource/Raid_on_St_Malo,http://dbpedia.org/ontology/abstract,"The Raid on St Malo took place in June 1758 when an amphibious British naval expedition landed close to the French port of St Malo in Brittany. While the town itself was not attacked, as had been initially planned, the British destroyed large amounts of shipping before re-embarking a week later. The naval forces were under the command of Richard Howe while the army was led by the Duke of Marlborough and Lord Sackville.",Correct,5,380.93267703056335,9
http://dbpedia.org/resource/Raid_on_St_Malo,http://dbpedia.org/ontology/strength,22 Ships of the line,Incorrect,5,23.174710035324097,9
http://dbpedia.org/resource/Raid_on_St_Malo,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Saint-Malo,Correct,5,23.174710035324097,9
http://dbpedia.org/resource/Raid_on_St_Malo,http://dbpedia.org/property/partof,http://dbpedia.org/resource/Seven_Years'_War,Correct,5,23.174710035324097,9
http://dbpedia.org/resource/Raid_on_St_Malo,http://dbpedia.org/property/commander,Lord George Sackville,Correct,5,23.174710035324097,9
http://dbpedia.org/resource/Raid_on_St_Malo,http://dbpedia.org/ontology/abstract,"The Raid on St Malo took place in June 1758 when an amphibious British naval expedition landed close to the French port of St Malo in Brittany. While the town itself was not attacked, as had been initially planned, the British destroyed large amounts of shipping before re-embarking a week later. The naval forces were under the command of Richard Howe while the army was led by the Duke of Marlborough and Lord Sackville.",Correct,5,23.174710035324097,9
http://dbpedia.org/resource/Salamanca,http://dbpedia.org/property/janPrecipitationDays,6,Correct,6,927.0819160938264,9
http://dbpedia.org/resource/Salamanca,http://dbpedia.org/property/website,http://www.salamanca.es/,I Don't Know,6,927.0819160938264,9
http://dbpedia.org/resource/Salamanca,http://dbpedia.org/property/utcOffsetDst,+2,Correct,6,927.0819160938264,9
http://dbpedia.org/resource/Salamanca,http://dbpedia.org/property/latm,58,Incorrect,6,927.0819160938264,9
http://dbpedia.org/resource/Salamanca,http://dbpedia.org/property/subdivisionType,http://dbpedia.org/resource/Province,Correct,6,927.0819160938264,9
http://dbpedia.org/resource/KQEQ,http://dbpedia.org/property/power,5000,Correct,7,576.2669548988342,9
http://dbpedia.org/resource/KQEQ,http://dbpedia.org/property/airdate,1962,I Don't Know,7,576.2669548988342,9
http://dbpedia.org/resource/KQEQ,http://dbpedia.org/ontology/abstract,"KQEQ (1210 AM) is a Multicultural radio station. On May 27, 2015 Spice Radio purchased the station from RAK Communications for $750,000. Licensed to Fowler, California, USA, the station serves the Fresno area.",I Don't Know,7,576.2669548988342,9
http://dbpedia.org/resource/KQEQ,http://dbpedia.org/ontology/broadcastStationClass,B,Correct,7,576.2669548988342,9
http://dbpedia.org/resource/KQEQ,http://www.w3.org/2003/01/geo/wgs84_pos#long,-119.922,I Don't Know,7,576.2669548988342,9
http://dbpedia.org/resource/Saravak,http://dbpedia.org/property/coordinatesRegion,IR,I Don't Know,8,812.4864628314972,9
http://dbpedia.org/resource/Saravak,http://dbpedia.org/property/subdivisionType,http://dbpedia.org/resource/List_of_countries,I Don't Know,8,812.4864628314972,9
