Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Body_fluid,http://www.w3.org/2000/01/rdf-schema#label,Body fluid,Correct,0,4.876852035522461,21
http://dbpedia.org/resource/Don_Miguel_Ruiz,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Mexicans,Correct,1,6.13178277015686,21
http://dbpedia.org/resource/Don_Miguel_Ruiz,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Personal_Growth,Correct,1,6.13178277015686,21
http://dbpedia.org/resource/Herchweiler,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Kusel_(district),Correct,2,4.364555835723877,21
http://dbpedia.org/resource/Chetan_Chandra,http://dbpedia.org/property/birthDate,--04-10,Correct,3,8.021336078643799,21
http://dbpedia.org/resource/Harold_W._Kuhn,http://dbpedia.org/ontology/birthYear,1925,Correct,4,48.91775798797608,21
http://dbpedia.org/resource/Harold_W._Kuhn,http://xmlns.com/foaf/0.1/surname,Kuhn,Correct,4,48.91775798797608,21
http://dbpedia.org/resource/Harold_W._Kuhn,http://xmlns.com/foaf/0.1/givenName,Harold,Correct,4,48.91775798797608,21
http://dbpedia.org/resource/Taifa_of_Algeciras,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Algeciras,Correct,5,30.434303045272827,21
http://dbpedia.org/resource/Taifa_of_Algeciras,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Province_of_Cádiz,Correct,5,30.434303045272827,21
http://dbpedia.org/resource/Taifa_of_Algeciras,http://dbpedia.org/ontology/currency,http://dbpedia.org/resource/Gold_dinar,Correct,5,30.434303045272827,21
http://dbpedia.org/resource/Taifa_of_Algeciras,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Andalusia,Correct,5,30.434303045272827,21
http://dbpedia.org/resource/Taifa_of_Algeciras,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Spain,Correct,5,30.434303045272827,21
http://dbpedia.org/resource/Lightning_Strikes_Twice_(1934_film),http://dbpedia.org/property/editing,http://dbpedia.org/resource/Arthur_Roberts_(editor),Correct,6,83.6664981842041,21
http://dbpedia.org/resource/Lightning_Strikes_Twice_(1934_film),http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Lightning_Strikes_Twice_(1934_film),I Don't Know,6,83.6664981842041,21
http://dbpedia.org/resource/Lightning_Strikes_Twice_(1934_film),http://dbpedia.org/property/story,http://dbpedia.org/resource/Ben_Holmes,Correct,6,83.6664981842041,21
http://dbpedia.org/resource/Lightning_Strikes_Twice_(1934_film),http://dbpedia.org/property/starring,http://dbpedia.org/resource/Thelma_Todd,Correct,6,83.6664981842041,21
http://dbpedia.org/resource/Lightning_Strikes_Twice_(1934_film),http://dbpedia.org/property/title,Lightning Strikes Twice,Correct,6,83.6664981842041,21
http://dbpedia.org/resource/Questacon,http://dbpedia.org/property/location,http://dbpedia.org/resource/Australian_Capital_Territory,Correct,7,41.80959486961365,21
http://dbpedia.org/resource/Questacon,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:National_museums_of_Australia,Correct,7,41.80959486961365,21
http://dbpedia.org/resource/Questacon,http://dbpedia.org/ontology/numberOfVisitors,407000,Incorrect,7,41.80959486961365,21
http://dbpedia.org/resource/Questacon,http://xmlns.com/foaf/0.1/homepage,http://www.questacon.edu.au/,Correct,7,41.80959486961365,21
http://dbpedia.org/resource/Questacon,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Questacon,I Don't Know,7,41.80959486961365,21
http://dbpedia.org/resource/Second_Bulgarian_Empire,http://dbpedia.org/ontology/capital,"http://dbpedia.org/resource/Nikopol,_Bulgaria",Correct,8,23.015453815460205,21
http://dbpedia.org/resource/Second_Bulgarian_Empire,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Veliko_Tarnovo,Correct,8,23.015453815460205,21
