Subject,Predicate,Object,Error,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Joe_Jonas,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,1,201.04222989082336,38
http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Honolulu,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/U.S._state,Predicate,2,7.665974855422974,38
http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Honolulu,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/Unincorporated_territories_of_the_United_States,Object,2,7.665974855422974,38
http://dbpedia.org/resource/Sing_It_Loud,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Pop_rock,Object,3,182.8841619491577,38
http://dbpedia.org/resource/Vanessa_Bell_Armstrong,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,4,3.648979902267456,38
http://dbpedia.org/resource/USA_Network,http://dbpedia.org/ontology/sisterStation,http://dbpedia.org/resource/E!,Predicate,7,3.157655715942383,38
http://dbpedia.org/resource/USA_Network,http://dbpedia.org/ontology/sisterStation,http://dbpedia.org/resource/Oxygen_(TV_channel),Predicate,7,3.157655715942383,38
http://dbpedia.org/resource/Ugo_Foscolo,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/Alessandro_Manzoni,Predicate,8,6.610377073287964,38
http://dbpedia.org/resource/Ugo_Foscolo,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Greece,Predicate,8,6.610377073287964,38
http://dbpedia.org/resource/Ryan_Starr,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,9,3.4779052734375,38
http://dbpedia.org/resource/Nashville_West,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,13,137.5223159790039,39
http://dbpedia.org/resource/Kemao_Market,http://dbpedia.org/property/alternateNames,Kemao Electronics Plaza,Object,24,3.6364729404449454,39
http://dbpedia.org/resource/Graham_Leonard,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/resource/George_Ingle,Object,30,2.301734209060669,39
http://dbpedia.org/resource/Renault,http://dbpedia.org/ontology/numberOfEmployees,127086,Object,34,5.171511173248291,39
http://dbpedia.org/resource/Diardi,http://xmlns.com/foaf/0.1/name,DIARDI,Object,35,3.0989129543304443,39
http://dbpedia.org/resource/Shuttle_America,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Regional_Airline_Association_members,Object,36,25.724730014801025,39
http://dbpedia.org/resource/Shuttle_America,http://dbpedia.org/property/hubs,Delta Connection:,Object,36,25.724730014801025,39
http://dbpedia.org/resource/Shuttle_America,http://dbpedia.org/property/hubs,http://dbpedia.org/resource/New_York_LaGuardia,Object,36,25.724730014801025,39
http://dbpedia.org/resource/Ginny_Owens,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,39,2.9453799724578857,39
http://dbpedia.org/resource/E._M._S._Namboodiripad,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Madras_Presidency,Object,41,4.606196880340576,39
http://dbpedia.org/resource/E._M._S._Namboodiripad,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Presidencies_and_provinces_of_British_India,Object,41,4.606196880340576,39
http://dbpedia.org/resource/Helsinki_tram,http://dbpedia.org/ontology/typeOfElectrification,http://dbpedia.org/resource/Volt,Predicate,43,1.8708820343017576,39
http://dbpedia.org/resource/Murata_Manufacturing,http://dbpedia.org/ontology/revenue,8.467E11,Object,44,2.4785780906677246,39
http://dbpedia.org/resource/Keegan_DeWitt,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,46,1.522716045379639,39
http://dbpedia.org/resource/Valis_II,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Sega_Genesis_games,Object,47,3.6059491634368896,39
http://dbpedia.org/resource/K1_Speed,http://dbpedia.org/ontology/locationCity,"http://dbpedia.org/resource/Carlsbad,_California",Object,48,2.934100151062012,39
"http://dbpedia.org/resource/United_States_Customhouse_(New_Bedford,_Massachusetts)",http://dbpedia.org/ontology/governingBody,http://dbpedia.org/resource/U.S._Customs_and_Border_Protection,Predicate,53,1.8874361515045168,39
http://dbpedia.org/resource/Gazprom,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/List_of_Gazprom_subsidiaries,Predicate,55,12.71363091468811,39
http://dbpedia.org/resource/Daniel_Tammet,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/London,Object,56,2.0314409732818604,39
http://dbpedia.org/resource/Oceans_(film),http://dbpedia.org/property/language,English,Object,57,8.426536083221436,39
http://dbpedia.org/resource/Oceans_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English-language_films,Object,57,8.426536083221436,39
http://dbpedia.org/resource/Oceans_(film),http://dbpedia.org/property/distributor,http://dbpedia.org/resource/Warner_Bros.,Object,57,8.426536083221436,39
http://dbpedia.org/resource/Raúl_Silva_Henríquez,http://dbpedia.org/property/title,Bishop of Valparaíso,Object,62,8.937154769897461,39
http://dbpedia.org/resource/Johnny_Maestro_&_the_Brooklyn_Bridge,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,65,2.866827964782715,39
http://dbpedia.org/resource/Military_Ordinariate_of_Portugal,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Roman_Catholic_dioceses_in_Portugal,Object,66,4.126220941543579,39
