Subject,Predicate,Object,Error,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Team_Wellington,http://dbpedia.org/property/patternSh,ffffff,Predicate;Object,0,29.94006872177124,16
http://dbpedia.org/resource/Team_Wellington,http://dbpedia.org/property/name,http://dbpedia.org/resource/Sean_Lovemore,Predicate,0,29.94006872177124,16
http://dbpedia.org/resource/Team_Wellington,http://dbpedia.org/property/name,Billy Scott,Predicate,0,29.94006872177124,16
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,http://dbpedia.org/property/eurogGba,7,Predicate;Object,1,79.44739007949829,16
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,http://dbpedia.org/property/grPs,91.0,Predicate;Object,1,79.44739007949829,16
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,http://dbpedia.org/property/publisher,*Gameloft,Object,1,79.44739007949829,16
http://dbpedia.org/resource/Luis_Congo,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Luis_Congo__5,Predicate;Object,3,12.897248029708862,16
http://dbpedia.org/resource/Luis_Congo,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Luis_Congo__3,Predicate;Object,3,12.897248029708862,16
http://dbpedia.org/resource/Luis_Congo,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Luis_Congo__1,Predicate;Object,3,12.897248029708862,16
http://dbpedia.org/resource/Red_Rock_West,http://dbpedia.org/property/gross,2502551.0,Predicate;Object,5,31.20561909675598,16
http://dbpedia.org/resource/Meantime_(film),http://dbpedia.org/ontology/Work/runtime,112.0,Object,9,4.693519830703735,16
http://dbpedia.org/resource/Meantime_(film),http://dbpedia.org/property/runtime,6720.0,Object,9,4.693519830703735,16
http://dbpedia.org/resource/Pocket_Cube,http://dbpedia.org/property/footer,iii.Pocket cube with one side tilted.,Object,14,31.02622699737549,16
http://dbpedia.org/resource/Pocket_Cube,http://dbpedia.org/property/image,Pocket cube solved.jpg,Object,14,31.02622699737549,16
http://dbpedia.org/resource/Sidney_Toler,http://dbpedia.org/ontology/activeYearsStartYear,1903,Object,16,5.526153087615967,16
http://dbpedia.org/resource/Bob_Bender,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Basketball_players_from_Virginia,Object,19,8.639487028121948,16
http://dbpedia.org/resource/Bob_Bender,http://dbpedia.org/property/confstanding,T–7th,Object,19,8.639487028121948,16
http://dbpedia.org/resource/Nusrat_Fateh_Ali_Khan,http://dbpedia.org/property/id,inWKTCcsczQ,Object,24,3.661809921264648,16
http://dbpedia.org/resource/The_Godfather_Part_II,http://dbpedia.org/property/studio,Coppola Company,Object,27,1.7927629947662354,16
http://dbpedia.org/resource/Robert_B._Redman,http://dbpedia.org/property/name,Bloomsburg,Predicate,30,1.9114179611206052,22
http://dbpedia.org/resource/FC_Kehlen,http://dbpedia.org/ontology/thumbnail,http://commons.wikimedia.org/wiki/Special:FilePath/FCKehlen_Logo.gif?width=300,Object,33,7.958064079284668,22
http://dbpedia.org/resource/FC_Kehlen,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_clubs_established_in_1946,Object,33,7.958064079284668,22
http://dbpedia.org/resource/FC_Kehlen,http://dbpedia.org/property/patternB,_unknown,Predicate;Object,33,7.958064079284668,22
http://dbpedia.org/resource/Fabio_Tinazzi,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/A.C.D._Treviso_2013,Object,38,1.7471249103546145,22
http://dbpedia.org/resource/Fernando_Pessoa,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/Giannina_Braschi,Object,39,2.9787299633026123,22
http://dbpedia.org/resource/Michael_Wenczel,http://dbpedia.org/property/goals,0,Object,40,1.7071239948272705,22
http://dbpedia.org/resource/10_Questions_for_the_Dalai_Lama,http://xmlns.com/foaf/0.1/homepage,http://www.thedalailamamovie.com,Object,44,5.01276707649231,23
http://dbpedia.org/resource/Caesar_and_Cleopatra_(film),http://dbpedia.org/property/wordnet_type,http://www.w3.org/2006/03/wn/wn20/instances/synset-movie-noun-1,Object,46,12.975080013275146,23
http://dbpedia.org/resource/Walter_Turner_(cricketer),http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/India,Object,51,1.8362600803375244,23
http://dbpedia.org/resource/Giluyeh,http://dbpedia.org/property/subdivisionType,http://dbpedia.org/resource/List_of_sovereign_states,Object,64,7.852731704711914,23
http://dbpedia.org/resource/Domaine_Rouse,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Stretford,Object,66,2.563749313354492,24
http://dbpedia.org/resource/Alessandro_Farnese_(cardinal),http://dbpedia.org/property/after,http://dbpedia.org/resource/Pere_de_Bertrand,Object,69,6.104718208312988,24
http://dbpedia.org/resource/Alessandro_Farnese_(cardinal),http://dbpedia.org/property/before,http://dbpedia.org/resource/%3F,Object,69,6.104718208312988,24
http://dbpedia.org/resource/Magadan,http://dbpedia.org/property/aprRecordHighC,9.7,Predicate,75,10.424479246139526,24
http://dbpedia.org/resource/Santa_Cruz_de_Tenerife,http://dbpedia.org/property/imageShield,Coat of Arms of Santa Cruz de Tenerife.svg,Object,81,6.292558193206787,24
http://dbpedia.org/resource/2009_in_Brazilian_football,http://dbpedia.org/property/l,11,Predicate,91,11.912259817123411,24
http://dbpedia.org/resource/2009_in_Brazilian_football,http://dbpedia.org/property/rows,4,Predicate;Object,91,11.912259817123411,24
http://dbpedia.org/resource/2009_in_Brazilian_football,http://dbpedia.org/property/l,19,Predicate,91,11.912259817123411,24
http://dbpedia.org/resource/2009_in_Brazilian_football,http://dbpedia.org/property/t,http://dbpedia.org/resource/Brasiliense_Futebol_Clube,Predicate,91,11.912259817123411,24
http://dbpedia.org/resource/Primeval,http://dbpedia.org/property/title,Contaminated,Object,92,2.9880928993225098,24
