Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Team_Wellington,http://dbpedia.org/property/patternSh,ffffff,Incorrect,0,952.5641078948976,16
http://dbpedia.org/resource/Team_Wellington,http://dbpedia.org/ontology/abstract,"Team Wellington are one of the eight teams in the New Zealand ASB Premiership football (soccer) competition. They play their home games at Dave Farrington Park in Miramar, Wellington.",Correct,0,952.5641078948976,16
http://dbpedia.org/resource/Team_Wellington,http://dbpedia.org/property/league,http://dbpedia.org/resource/New_Zealand_Football_Championship,Correct,0,952.5641078948976,16
http://dbpedia.org/resource/Team_Wellington,http://dbpedia.org/property/name,http://dbpedia.org/resource/Sean_Lovemore,Incorrect,0,952.5641078948976,16
http://dbpedia.org/resource/Team_Wellington,http://dbpedia.org/property/name,Billy Scott,Incorrect,0,952.5641078948976,16
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,http://dbpedia.org/property/eurogGba,7,Incorrect,1,2314.2827892303467,16
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,http://dbpedia.org/property/grPs,91.0,Incorrect,1,2314.2827892303467,16
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Video_games_set_in_Iran,Correct,1,2314.2827892303467,16
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,http://dbpedia.org/property/programmer,Claude Langlais,Correct,1,2314.2827892303467,16
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,http://dbpedia.org/property/publisher,*Gameloft,Incorrect,1,2314.2827892303467,16
http://dbpedia.org/resource/High_Hat_(film),http://dbpedia.org/property/language,English,Correct,2,97.4733989238739,16
http://dbpedia.org/resource/Luis_Congo,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Luis_Congo__5,Incorrect,3,173.07871103286743,16
http://dbpedia.org/resource/Luis_Congo,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Mira_Canton,Correct,3,173.07871103286743,16
http://dbpedia.org/resource/Luis_Congo,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Ecuador,Correct,3,173.07871103286743,16
http://dbpedia.org/resource/Luis_Congo,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Luis_Congo__3,Incorrect,3,173.07871103286743,16
http://dbpedia.org/resource/Luis_Congo,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Luis_Congo__1,Incorrect,3,173.07871103286743,16
http://dbpedia.org/resource/Adam_Schlesinger,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Correct,4,96.16470885276794,16
http://dbpedia.org/resource/Red_Rock_West,http://dbpedia.org/property/gross,2502551.0,Incorrect,5,179.42518496513367,16
http://dbpedia.org/resource/Red_Rock_West,http://dbpedia.org/property/writer,John Dahl,Correct,5,179.42518496513367,16
http://dbpedia.org/resource/Red_Rock_West,http://dbpedia.org/property/starring,http://dbpedia.org/resource/Lara_Flynn_Boyle,Correct,5,179.42518496513367,16
