Subject,Predicate,Object,Error,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Andriy_Hlushchenko,http://dbpedia.org/property/caps,141,Predicate;Object,0,11.320973873138428,10
http://dbpedia.org/resource/'65_Love_Affair,http://dbpedia.org/ontology/previousWork,http://dbpedia.org/resource/Cool_Night_(song),Predicate,3,15.499335289001465,10
http://dbpedia.org/resource/'65_Love_Affair,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Synthpop,Object,3,15.499335289001465,10
http://dbpedia.org/resource/'65_Love_Affair,http://dbpedia.org/ontology/Work/runtime,3.716666666666667,Object,3,15.499335289001465,10
http://dbpedia.org/resource/Peymot,http://dbpedia.org/property/populationAsOf,2006,Predicate;Object,4,5.088264226913452,10
http://dbpedia.org/resource/John_Richardson_(drummer),http://dbpedia.org/ontology/thumbnail,http://commons.wikimedia.org/wiki/Special:FilePath/JRLiverpoolKit.jpg?width=300,Predicate;Object,5,11.997807025909424,10
http://dbpedia.org/resource/Azuara,http://dbpedia.org/property/subdivisionType,http://dbpedia.org/resource/List_of_countries,Predicate;Object,12,50.744218826293945,10
http://dbpedia.org/resource/1995–96_Liverpool_F.C._season,http://dbpedia.org/property/team,http://dbpedia.org/resource/Arsenal_F.C.,Predicate,22,12.041296005249023,12
http://dbpedia.org/resource/1995–96_Liverpool_F.C._season,http://dbpedia.org/property/team,http://dbpedia.org/resource/Chelsea_F.C.,Predicate,22,12.041296005249023,12
http://dbpedia.org/resource/1995–96_Liverpool_F.C._season,http://dbpedia.org/property/team,http://dbpedia.org/resource/West_Ham_United_F.C.,Predicate,22,12.041296005249023,12
http://dbpedia.org/resource/1995–96_Liverpool_F.C._season,http://dbpedia.org/property/team,http://dbpedia.org/resource/Liverpool_F.C.,Predicate,22,12.041296005249023,12
http://dbpedia.org/resource/1995–96_Liverpool_F.C._season,http://dbpedia.org/property/team,http://dbpedia.org/resource/Aston_Villa_F.C.,Predicate,22,12.041296005249023,12
http://dbpedia.org/resource/Pajwar,http://dbpedia.org/property/longd,71,Predicate;Object,24,6.12279200553894,12
http://dbpedia.org/resource/Vilhelmina,http://dbpedia.org/property/longm,39,Predicate;Object,25,7.080321311950684,12
http://dbpedia.org/resource/Untitled_Woody_Allen_film,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Corey_Stoll,Subject,26,7.00227165222168,12
http://dbpedia.org/resource/Untitled_Woody_Allen_film,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Tony_Sirico,Subject,26,7.00227165222168,12
http://dbpedia.org/resource/Untitled_Woody_Allen_film,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Woody_Allen,Subject,26,7.00227165222168,12
http://dbpedia.org/resource/Untitled_Woody_Allen_film,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Steve_Carell,Subject,26,7.00227165222168,12
http://dbpedia.org/resource/Untitled_Woody_Allen_film,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Kristen_Stewart,Subject,26,7.00227165222168,12
http://dbpedia.org/resource/Robert_Redford,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Lola_Van_Wagenen,Predicate;Object,28,5.487046480178833,12
http://dbpedia.org/resource/Heligoland,http://dbpedia.org/ontology/areaTotal,1.7e+06,Object,32,3.507310390472412,12
http://dbpedia.org/resource/Miss_USA_1990,http://xmlns.com/foaf/0.1/homepage,http://www.missusa.com/,Predicate;Object,33,7.560403347015381,12
http://dbpedia.org/resource/Miss_USA_1990,http://dbpedia.org/property/photogenic,Stephanie Teneyck,Predicate,33,7.560403347015381,12
http://dbpedia.org/resource/Diego_De_Ascentis,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Diego_De_Ascentis__4,Predicate;Object,34,10.296188354492188,12
http://dbpedia.org/resource/Diego_De_Ascentis,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Diego_De_Ascentis__5,Predicate;Object,34,10.296188354492188,12
http://dbpedia.org/resource/Diego_De_Ascentis,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Diego_De_Ascentis__7,Predicate;Object,34,10.296188354492188,12
http://dbpedia.org/resource/Diego_De_Ascentis,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Diego_De_Ascentis__6,Predicate;Object,34,10.296188354492188,12
http://dbpedia.org/resource/Little_Red_Riding_Hood's_Zombie_BBQ,http://xmlns.com/foaf/0.1/homepage,http://www.gammickentertainment.com/zombie,Predicate,37,9.952412843704224,12
http://dbpedia.org/resource/Little_Red_Riding_Hood's_Zombie_BBQ,http://dbpedia.org/property/released,--10-21,Object,37,9.952412843704224,12
http://dbpedia.org/resource/Farouk_al-Sharaa,http://dbpedia.org/ontology/termPeriod,http://dbpedia.org/resource/Farouk_al-Sharaa__3,Predicate;Object,39,5.330024719238281,12
http://dbpedia.org/resource/UEFA_Women's_Euro_1995,http://dbpedia.org/property/score,2,Predicate;Object,40,8.697166442871094,12
http://dbpedia.org/resource/UEFA_Women's_Euro_1995,http://dbpedia.org/property/score,1,Predicate;Object,40,8.697166442871094,12
http://dbpedia.org/resource/Edward_Stopford_(British_Army_officer),http://dbpedia.org/ontology/parent,"http://dbpedia.org/resource/James_Stopford,_2nd_Earl_of_Courtown",Predicate,43,3.479222297668457,13
http://dbpedia.org/resource/Gombe_State,http://dbpedia.org/property/seatType,http://dbpedia.org/resource/List_of_Nigerian_state_capitals,Predicate;Object,46,10.607158899307253,14
http://dbpedia.org/resource/Gombe_State,http://dbpedia.org/ontology/postalCode,771100,Subject,46,10.607158899307253,14
http://dbpedia.org/resource/Devrekani,http://dbpedia.org/property/postalCode,37,Object,50,6.343370676040649,14
http://dbpedia.org/resource/Devrekani,http://www.georss.org/georss/point,41.60027777777778 33.833333333333336,Object,50,6.343370676040649,14
http://dbpedia.org/resource/Hack_Schumann,http://dbpedia.org/property/finalleague,MLB,Object,51,9.990652561187744,14
http://dbpedia.org/resource/Hack_Schumann,http://dbpedia.org/property/stat1value,0,Predicate;Object,51,9.990652561187744,14
http://dbpedia.org/resource/Hack_Schumann,http://dbpedia.org/property/stat3value,9,Predicate;Object,51,9.990652561187744,14
"http://dbpedia.org/resource/Masonic_Temple_(Aurora,_Illinois)",http://dbpedia.org/property/latSeconds,12,Predicate;Object,53,4.22003436088562,14
http://dbpedia.org/resource/MotorStorm,http://dbpedia.org/property/mc,82,Predicate;Object,56,7.011847496032715,14
http://dbpedia.org/resource/MotorStorm,http://dbpedia.org/property/gspot,7.9,Predicate;Object,56,7.011847496032715,14
http://dbpedia.org/resource/Sebastian_Kehl,http://dbpedia.org/property/nationalyears,1998,Object,60,4.459346294403076,14
"http://dbpedia.org/resource/Villa_Rica,_Georgia",http://dbpedia.org/property/areaWaterKm,0.4,Predicate,71,7.190731048583984,16
"http://dbpedia.org/resource/Villa_Rica,_Georgia",http://dbpedia.org/property/blank1Info,333333,Predicate;Object,71,7.190731048583984,16
http://dbpedia.org/resource/A_Million_Ways_to_Die_in_the_West,http://dbpedia.org/property/title,The Shooting Lesson,Predicate,72,6.884238004684448,16
http://dbpedia.org/resource/A_Million_Ways_to_Die_in_the_West,http://dbpedia.org/property/title,Albert Takes a Trip,Predicate,72,6.884238004684448,16
http://dbpedia.org/resource/A_Million_Ways_to_Die_in_the_West,http://dbpedia.org/property/title,Racing the Train,Predicate,72,6.884238004684448,16
http://dbpedia.org/resource/Lađevci,http://dbpedia.org/property/subdivisionType,http://dbpedia.org/resource/List_of_districts_of_Serbia,Object,76,3.680431604385376,16
http://dbpedia.org/resource/Battle_of_Hattin,http://dbpedia.org/property/casualties,believed light,Object,78,3.258239984512329,16
http://dbpedia.org/resource/Norman_Reid_(cricketer),http://dbpedia.org/property/100s/50s,0,Predicate;Object,80,28.24239134788513,16
