Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/VH1,http://dbpedia.org/property/sisterNames,http://dbpedia.org/resource/VH1_Soul,Correct,0,820.4969663619995,7
http://dbpedia.org/resource/VH1,http://dbpedia.org/property/sisterNames,http://dbpedia.org/resource/MTV,Correct,0,820.4969663619995,7
http://dbpedia.org/resource/VH1,http://dbpedia.org/property/name,VH1,Correct,0,820.4969663619995,7
http://dbpedia.org/resource/VH1,http://dbpedia.org/property/pictureFormat,*,Incorrect,0,820.4969663619995,7
http://dbpedia.org/resource/VH1,http://dbpedia.org/property/satChan,539,Incorrect,0,820.4969663619995,7
http://dbpedia.org/resource/Varāhamihira,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Varāhamihira,Incorrect,1,149.13605856895447,7
http://dbpedia.org/resource/Varāhamihira,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Brihat_Jataka,Incorrect,1,149.13605856895447,7
http://dbpedia.org/resource/Častolovice,http://dbpedia.org/property/populationDensity,auto,Incorrect,2,35.81495451927185,7
http://dbpedia.org/resource/Bill_Gates,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Microsoft,Correct,3,175.75454878807068,7
http://dbpedia.org/resource/Bill_Gates,http://dbpedia.org/ontology/birthDate,1955-10-28,Correct,3,175.75454878807068,7
http://dbpedia.org/resource/Bill_Gates,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Melinda_Gates,Correct,3,175.75454878807068,7
http://dbpedia.org/resource/Bill_Gates,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Seattle,Correct,3,175.75454878807068,7
http://dbpedia.org/resource/Bill_Gates,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Washington_(state),Correct,3,175.75454878807068,7
http://dbpedia.org/resource/Antoine_Augustin_Cournot,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/Léon_Walras,Correct,4,183.45357990264893,7
http://dbpedia.org/resource/Antoine_Augustin_Cournot,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Gray,_Haute-Saône",Correct,4,183.45357990264893,7
http://dbpedia.org/resource/Antoine_Augustin_Cournot,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Haute-Saône,Correct,4,183.45357990264893,7
http://dbpedia.org/resource/Clarissa_S._Williams,http://dbpedia.org/property/successor,http://dbpedia.org/resource/Jennie_B._Knight,Incorrect,5,12377.684425115584,7
