Subject,Predicate,Object,Error,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Zantedeschia_elliottiana,http://dbpedia.org/ontology/family,http://dbpedia.org/resource/Aroideae,Object,0,39.9726300239563,20
http://dbpedia.org/resource/Choricarpia,http://dbpedia.org/ontology/order,http://dbpedia.org/resource/Rosids,Object,4,12.579909086227415,20
http://dbpedia.org/resource/Choricarpia,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Myrtales_of_Australia,Predicate,4,12.579909086227415,20
http://dbpedia.org/resource/Broken_Crayon_Games,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Software,Object,8,37.862586975097656,26
http://dbpedia.org/resource/Bob_Corritore,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Songwriters_from_Illinois,Subject,10,8.699780225753784,26
http://dbpedia.org/resource/Fernando_Pessoa,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/Giannina_Braschi,Subject;Predicate,13,12.925894021987917,26
http://dbpedia.org/resource/Operation_Snatch,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Elstree_Studios_films,Subject,16,12.600992918014526,31
http://dbpedia.org/resource/Thomas_Kuhn,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/resource/Bertrand_Russell,Subject,18,64.77576088905334,31
http://dbpedia.org/resource/Sextans_B,http://dbpedia.org/property/sizeV,5,Predicate,20,6.425851106643677,31
http://dbpedia.org/resource/Casey_Desmond,http://dbpedia.org/ontology/background,solo_singer,Object,22,195.4914529323578,31
http://dbpedia.org/resource/Casey_Desmond,http://xmlns.com/foaf/0.1/name,Casey Desmond,Object,22,195.4914529323578,31
http://dbpedia.org/resource/Casey_Desmond,http://dbpedia.org/property/genre,http://dbpedia.org/resource/Indie_electro_pop_rock,Object,22,195.4914529323578,31
http://dbpedia.org/resource/Heart's_Desire_(film),http://dbpedia.org/property/country,United Kingdom,Subject,23,7.003437042236328,31
http://dbpedia.org/resource/Heart's_Desire_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:British_musical_films,Subject,23,7.003437042236328,31
http://dbpedia.org/resource/Heart's_Desire_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1930s_musical_films,Subject,23,7.003437042236328,31
http://dbpedia.org/resource/Heart's_Desire_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Films_directed_by_Paul_L._Stein,Subject,23,7.003437042236328,31
http://dbpedia.org/resource/Damalops,http://dbpedia.org/ontology/class,http://dbpedia.org/resource/Mammal,Object,24,3.759919881820679,31
http://dbpedia.org/resource/St._Catharines,http://dbpedia.org/ontology/country,http://dbpedia.org/resource/Canada,Predicate,25,2.184474229812622,31
http://dbpedia.org/resource/Iban_people,http://dbpedia.org/property/languages,http://dbpedia.org/resource/Malay_language,Object,27,4.131613969802856,31
http://dbpedia.org/resource/The_Conversion_of_Mary_Magdalene,http://dbpedia.org/property/city,http://dbpedia.org/resource/United_Kingdom,Predicate,29,6.126102924346924,31
http://dbpedia.org/resource/The_Conversion_of_Mary_Magdalene,http://dbpedia.org/property/museum,"http://dbpedia.org/resource/The_National_Gallery%3C!--_,_Trafalgar_Square,_--%3E",Object,29,6.126102924346924,31
http://dbpedia.org/resource/Diana_Gurtskaya,http://dbpedia.org/property/birthDate,1978-07-02,Object,31,10.367739915847778,31
http://dbpedia.org/resource/Diana_Gurtskaya,http://dbpedia.org/property/before,with Visionary Dream,Predicate,31,10.367739915847778,31
http://dbpedia.org/resource/Diana_Gurtskaya,http://dbpedia.org/ontology/birthDate,1978-07-02,Object,31,10.367739915847778,31
http://dbpedia.org/resource/Diana_Gurtskaya,http://dbpedia.org/property/dateOfBirth,1978-07-02,Object,31,10.367739915847778,31
http://dbpedia.org/resource/BeOS,http://dbpedia.org/ontology/license,http://dbpedia.org/resource/Proprietary_software,Predicate,33,2.1181533336639404,31
http://dbpedia.org/resource/The_Mob_(film),http://dbpedia.org/property/wordnet_type,http://www.w3.org/2006/03/wn/wn20/instances/synset-movie-noun-1,Object,34,15.739601850509644,31
http://dbpedia.org/resource/The_Mob_(film),http://dbpedia.org/property/runtime,5220.0,Object,34,15.739601850509644,31
http://dbpedia.org/resource/The_Mob_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_films,Object,34,15.739601850509644,31
http://dbpedia.org/resource/SexyMandarin,http://dbpedia.org/property/founder,http://dbpedia.org/resource/Michael_Gleissner,Object,35,4.753570795059204,31
http://dbpedia.org/resource/SexyMandarin,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Michael_Gleissner,Object,35,4.753570795059204,31
http://dbpedia.org/resource/Jamaica_Inn_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Films_set_in_hotels,Object,36,4.542875289916992,31
http://dbpedia.org/resource/On_the_Black_Hill_(film),http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Film,Predicate,37,3.330919027328491,31
http://dbpedia.org/resource/Dušan_Petričić,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/University_of_Arts_in_Belgrade,Predicate,40,2.02821683883667,31
http://dbpedia.org/resource/Hastulopsis_campbelli,http://dbpedia.org/ontology/family,http://dbpedia.org/resource/Conoidea,Predicate,43,7.522873878479004,31
http://dbpedia.org/resource/Hastulopsis_campbelli,http://dbpedia.org/ontology/synonym,"Terebra campbelli (Burch, 1965)",Object,43,7.522873878479004,31
http://dbpedia.org/resource/All_God's_Children_(2012_film),http://dbpedia.org/ontology/Work/runtime,90.0,Object,45,6.635502099990845,31
http://dbpedia.org/resource/Kallar_(caste),http://dbpedia.org/property/languages,http://dbpedia.org/resource/Tamil_language,Predicate;Object,46,6.333142042160034,31
"http://dbpedia.org/resource/St_George's_Church,_Poynton",http://xmlns.com/foaf/0.1/page,http://www.poyntonpc.net/,Predicate;Object,47,3.5645651817321777,31
http://dbpedia.org/resource/Primeval,http://dbpedia.org/ontology/company,http://dbpedia.org/resource/M6_(TV_channel),Object,48,4.694631814956665,31
http://dbpedia.org/resource/Apodida,http://dbpedia.org/ontology/class,http://dbpedia.org/resource/Apodacea,Object,50,10.54338026046753,31
http://dbpedia.org/resource/Apodida,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Holothuroidea,Predicate,50,10.54338026046753,31
http://dbpedia.org/resource/Apodida,http://dbpedia.org/property/ordo,Apodida,Predicate,50,10.54338026046753,31
http://dbpedia.org/resource/Unbelievable_Adventures_of_Italians_in_Russia,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Italian_films,Object,51,3.501194715499878,31
http://dbpedia.org/resource/Cratoptera,http://dbpedia.org/property/subdivisionRanks,http://dbpedia.org/resource/Species,Predicate,55,17.93366026878357,31
http://dbpedia.org/resource/Cratoptera,http://dbpedia.org/property/imageWidth,300,Predicate;Object,55,17.93366026878357,31
