Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Life_as_a_House,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Hayden_Christensen,Correct,0,17.481180906295776,6
http://dbpedia.org/resource/Charles_Gill_(artist),http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Collège_Sainte-Marie_de_Montréal,Correct,1,132.02471232414246,6
http://dbpedia.org/resource/XChange_(film),http://dbpedia.org/property/writer,http://dbpedia.org/resource/Christopher_Pelham,Correct,2,379.7436399459839,6
http://dbpedia.org/resource/XChange_(film),http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/XChange_(film),Correct,2,379.7436399459839,6
http://dbpedia.org/resource/XChange_(film),http://dbpedia.org/property/starring,http://dbpedia.org/resource/Pascale_Bussières,Correct,2,379.7436399459839,6
http://dbpedia.org/resource/XChange_(film),http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Allan_Moyle,Correct,2,379.7436399459839,6
http://dbpedia.org/resource/XChange_(film),http://dbpedia.org/ontology/imdbId,0242150,Correct,2,379.7436399459839,6
http://dbpedia.org/resource/Devilman,http://dbpedia.org/property/name,Devilman,Correct,3,513.721688747406,6
http://dbpedia.org/resource/Devilman,http://dbpedia.org/ontology/magazine,http://dbpedia.org/resource/Weekly_Shōnen_Magazine,Correct,3,513.721688747406,6
http://dbpedia.org/resource/Devilman,http://dbpedia.org/ontology/magazine,http://dbpedia.org/resource/Shōnen_Magazine_Special,Incorrect,3,513.721688747406,6
http://dbpedia.org/resource/Dow_Event_Center,http://purl.org/dc/terms/subject,"http://dbpedia.org/resource/Category:Buildings_and_structures_in_Saginaw_County,_Michigan",Correct,4,92.79536294937134,6
http://dbpedia.org/resource/Michael_Wolff,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Incorrect,5,203.91754722595212,6
http://dbpedia.org/resource/Rygar:_The_Legendary_Adventure,http://dbpedia.org/property/gr,55.97,Correct,6,848.6375911235809,6
http://dbpedia.org/resource/Rygar:_The_Legendary_Adventure,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Rygar:_The_Legendary_Adventure,Correct,6,848.6375911235809,6
http://dbpedia.org/resource/Rygar:_The_Legendary_Adventure,http://www.w3.org/2000/01/rdf-schema#comment,"Rygar: The Legendary Adventure, released in Japan as Argus no Senshi (アルゴスの戦士), is a console game for the PlayStation 2 first released in November 2002. It is based on the original Rygar released for arcade machines and various consoles. The new features are a transition to 3D graphics and portions of the environment are destructible. It was released to generally positive reviews.",Correct,6,848.6375911235809,6
http://dbpedia.org/resource/Rygar:_The_Legendary_Adventure,http://dbpedia.org/property/fam,24,Correct,6,848.6375911235809,6
http://dbpedia.org/resource/Rygar:_The_Legendary_Adventure,http://dbpedia.org/property/composer,Riichiro Kuwabara,Correct,6,848.6375911235809,6
http://dbpedia.org/resource/James_Reid_(entertainer),http://dbpedia.org/property/name,"Reid, James",Incorrect,7,97.46968388557434,7
http://dbpedia.org/resource/James_Reid_(entertainer),http://dbpedia.org/property/name,James Reid,Incorrect,7,97.46968388557434,7
http://dbpedia.org/resource/Horna,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Musical_quintets,Correct,8,369.328638792038,7
http://dbpedia.org/resource/Horna,http://dbpedia.org/property/wordnet_type,http://www.w3.org/2006/03/wn/wn20/instances/synset-musician-noun-1,Correct,8,369.328638792038,7
http://dbpedia.org/resource/Horna,http://dbpedia.org/ontology/recordLabel,http://dbpedia.org/resource/End_All_Life_Productions,Correct,8,369.328638792038,7
http://dbpedia.org/resource/Horna,http://dbpedia.org/property/label,Debemur Morti,Correct,8,369.328638792038,7
http://dbpedia.org/resource/Horna,http://www.w3.org/2000/01/rdf-schema#comment,"Horna (formerly known as Shadowed) is a Finnish black metal band that formed in 1993. The band has appeared on over thirty releases including splits, demos, EPs and albums since 1995, which have been released through numerous record labels.",Correct,8,369.328638792038,7
http://dbpedia.org/resource/Burnout_Dominator,http://dbpedia.org/property/developer,http://dbpedia.org/resource/EA_UK,Correct,9,181.83705115318295,7
http://dbpedia.org/resource/Burnout_Dominator,http://dbpedia.org/property/gameproPsp,4.5,Incorrect,9,181.83705115318295,7
http://dbpedia.org/resource/Burnout_Dominator,http://dbpedia.org/ontology/series,http://dbpedia.org/resource/Burnout_(series),Correct,9,181.83705115318295,7
http://dbpedia.org/resource/Burnout_Dominator,http://dbpedia.org/property/ps,true,Correct,9,181.83705115318295,7
http://dbpedia.org/resource/Burnout_Dominator,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Burnout_Dominator,Correct,9,181.83705115318295,7
http://dbpedia.org/resource/Get_Carter,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Britt_Ekland,Correct,10,51.82852625846863,7
http://dbpedia.org/resource/Get_Carter,http://dbpedia.org/property/wordnet_type,http://www.w3.org/2006/03/wn/wn20/instances/synset-movie-noun-1,Correct,10,51.82852625846863,7
http://dbpedia.org/resource/Get_Carter,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English-language_films,Correct,10,51.82852625846863,7
http://dbpedia.org/resource/Get_Carter,http://dbpedia.org/property/language,English,Correct,10,51.82852625846863,7
http://dbpedia.org/resource/Norma_Fox_Mazer,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/United_States,Correct,11,107.7087059020996,7
http://dbpedia.org/resource/Norma_Fox_Mazer,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Young-adult_fiction,Correct,11,107.7087059020996,7
http://dbpedia.org/resource/Norma_Fox_Mazer,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Children's_literature,Correct,11,107.7087059020996,7
http://dbpedia.org/resource/The_Holy_Mountain_(1926_film),http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Film,Correct,12,6.613404989242554,7
http://dbpedia.org/resource/The_Long_Ryders,http://xmlns.com/foaf/0.1/name,The Long Ryders,Correct,13,46.03169512748718,7
http://dbpedia.org/resource/The_Long_Ryders,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Correct,13,46.03169512748718,7
