Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Nishi_Honganji,http://xmlns.com/foaf/0.1/page,http://www.hongwanji.or.jp/english/,I Don't Know,0,119.22160816192628,16
http://dbpedia.org/resource/Charles_Grene_Ellicombe,http://dbpedia.org/property/placeofburial,"http://dbpedia.org/resource/Christ_Church,_Worthing",Correct,1,91.80239748954772,16
http://dbpedia.org/resource/Charles_Grene_Ellicombe,http://dbpedia.org/property/deathPlace,"Worthing, West Sussex, England",Correct,1,91.80239748954772,16
http://dbpedia.org/resource/Charles_Grene_Ellicombe,http://www.w3.org/2000/01/rdf-schema#label,Charles Grene Ellicombe,Correct,1,91.80239748954772,16
http://dbpedia.org/resource/Charles_Grene_Ellicombe,http://xmlns.com/foaf/0.1/surname,Ellicombe,Correct,1,91.80239748954772,16
http://dbpedia.org/resource/Charles_Grene_Ellicombe,http://dbpedia.org/property/name,"Ellicombe, Charles Grene",Incorrect,1,91.80239748954772,16
http://dbpedia.org/resource/Josiah_Duane_Hicks,http://dbpedia.org/ontology/deathDate,1923-05-09,Correct,2,442.0908362865448,16
http://dbpedia.org/resource/Josiah_Duane_Hicks,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Pennsylvania_Republicans,Correct,2,442.0908362865448,16
http://dbpedia.org/resource/Josiah_Duane_Hicks,http://dbpedia.org/property/termStart,1893-03-04,Correct,2,442.0908362865448,16
http://dbpedia.org/resource/Josiah_Duane_Hicks,http://dbpedia.org/property/state,http://dbpedia.org/resource/Pennsylvania,Correct,2,442.0908362865448,16
http://dbpedia.org/resource/Josiah_Duane_Hicks,http://dbpedia.org/property/placeOfBirth,http://dbpedia.org/resource/Wales,Correct,2,442.0908362865448,16
http://dbpedia.org/resource/Jadranski_naftovod,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Jadranski_naftovod,Incorrect,3,371.2545909881592,16
http://dbpedia.org/resource/Jadranski_naftovod,http://dbpedia.org/property/locationCountry,http://dbpedia.org/resource/Croatia,Correct,3,371.2545909881592,16
http://dbpedia.org/resource/Jadranski_naftovod,http://xmlns.com/foaf/0.1/homepage,http://www.janaf.hr/index.php?option=home&lang=en,Correct,3,371.2545909881592,16
http://dbpedia.org/resource/Jadranski_naftovod,http://dbpedia.org/ontology/abstract,"Jadranski naftovod (JANAF) is a crude oil transportation company in Croatia. It operates the JANAF oil transport system, a part of the Adria oil pipeline.JANAF operates oil terminal of the Port of Rijeka in Omišalj on the Krk Island. In 2010, the Port of Rijeka Liquid Cargo Terminal transported 6.4 million tonnes of oil, representing a 7% drop compared to 6.9 million tonnes transported in 2009. In 2010, JANAF recorded annual revenue of 464.9 million kuna (62.8 million euro), less than 1% down from 2009, and annual net profit of 118.5 million kuna (16 million euro), up 11% compared to the previous year. However, JANAF operations include other facilities and services besides the oil terminal concession in the Port of Rijeka. JANAF is a joint stock company owned by Croatian Pension Insurance Institute (50.5%), INA (16%), the Republic of Croatia (14.5%) and other shareholders owning less than 10% of stock each. JANAF chairman of the board is Dragan Kovačević. JANAF had 380 employees working in Omišalj terminal and other JANAF facilities in Croatia.JANAF's share was listed as part of CROBEX before March 2011.",Correct,3,371.2545909881592,16
http://dbpedia.org/resource/Jadranski_naftovod,http://dbpedia.org/property/industry,http://dbpedia.org/resource/Petroleum_industry,Correct,3,371.2545909881592,16
http://dbpedia.org/resource/Archbishopric_of_Bremen,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Basdahl,Incorrect,4,459.2904438972473,16
http://dbpedia.org/resource/Archbishopric_of_Bremen,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Bremervörde,Incorrect,4,459.2904438972473,16
http://dbpedia.org/resource/Archbishopric_of_Bremen,http://dbpedia.org/ontology/currency,http://dbpedia.org/resource/Bremen,I Don't Know,4,459.2904438972473,16
http://dbpedia.org/resource/Archbishopric_of_Bremen,http://dbpedia.org/ontology/currency,http://dbpedia.org/resource/Reichsthaler,Correct,4,459.2904438972473,16
http://dbpedia.org/resource/Archbishopric_of_Bremen,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Bremen,Correct,4,459.2904438972473,16
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/resource/Arthur_Rimbaud,Incorrect,5,517.7350630760193,16
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/Patti_Smith,Correct,5,517.7350630760193,16
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/David_Bowie,Correct,5,517.7350630760193,16
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/resource/Jonathan_Swift,Incorrect,5,517.7350630760193,16
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/Lou_Reed,Correct,5,517.7350630760193,16
http://dbpedia.org/resource/Nahim_Abraham,http://dbpedia.org/ontology/birthDate,1885-02-15,Correct,6,1698.377296447754,16
http://dbpedia.org/resource/Nahim_Abraham,http://dbpedia.org/ontology/relation,"http://dbpedia.org/resource/Malouf_Abraham,_Sr.",Correct,6,1698.377296447754,16
http://dbpedia.org/resource/Nahim_Abraham,http://dbpedia.org/ontology/relation,"http://dbpedia.org/resource/Malouf_Abraham,_Jr.",Incorrect,6,1698.377296447754,16
http://dbpedia.org/resource/Nahim_Abraham,http://dbpedia.org/ontology/restingPlace,"http://dbpedia.org/resource/Canadian,_Texas",Correct,6,1698.377296447754,16
http://dbpedia.org/resource/Nahim_Abraham,http://dbpedia.org/ontology/relation,http://dbpedia.org/resource/Salem_Abraham,Correct,6,1698.377296447754,16
http://dbpedia.org/resource/Samuel_Karlin,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Princeton_University,Correct,7,107.72454738616943,16
http://dbpedia.org/resource/Samuel_Karlin,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Illinois_Institute_of_Technology,Correct,7,107.72454738616943,16
http://dbpedia.org/resource/Samuel_Karlin,http://dbpedia.org/ontology/citizenship,http://dbpedia.org/resource/United_States,Correct,7,107.72454738616943,16
http://dbpedia.org/resource/Samuel_Karlin,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/John_W._Pratt,Correct,7,107.72454738616943,16
http://dbpedia.org/resource/Samuel_Karlin,http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/resource/Christopher_Burge,Correct,7,107.72454738616943,16
http://dbpedia.org/resource/Antony_Thachuparambil,http://dbpedia.org/property/feastDay,--06-09,Correct,8,489.2074120044708,16
http://dbpedia.org/resource/Antony_Thachuparambil,http://dbpedia.org/property/imageSize,220,Incorrect,8,489.2074120044708,16
http://dbpedia.org/resource/Antony_Thachuparambil,http://dbpedia.org/property/titles,http://dbpedia.org/resource/Reform_movement,I Don't Know,8,489.2074120044708,16
http://dbpedia.org/resource/Antony_Thachuparambil,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:People_from_Kerala,Correct,8,489.2074120044708,16
http://dbpedia.org/resource/Antony_Thachuparambil,http://dbpedia.org/ontology/deathDate,1963-06-09,Correct,8,489.2074120044708,16
"http://dbpedia.org/resource/Nicholas_V,_Duke_of_Krnov",http://dbpedia.org/ontology/parent,"http://dbpedia.org/resource/John_II,_Duke_of_Opava-Ratibor",Correct,9,30.914494276046756,16
"http://dbpedia.org/resource/Nicholas_V,_Duke_of_Krnov",http://dbpedia.org/ontology/parent,http://dbpedia.org/resource/Helena_of_Lithuania,Correct,9,30.914494276046756,16
http://dbpedia.org/resource/Gustaf_VI_Adolf_of_Sweden,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Louise_Mountbatten,Correct,10,507.11746406555176,16
http://dbpedia.org/resource/Gustaf_VI_Adolf_of_Sweden,http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/resource/Solna_Municipality,Correct,10,507.11746406555176,16
http://dbpedia.org/resource/Gustaf_VI_Adolf_of_Sweden,http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/resource/Kungliga_begravningsplatsen,Incorrect,10,507.11746406555176,16
http://dbpedia.org/resource/Brian_O'Brien,http://dbpedia.org/property/birthDate,1898-01-02,Correct,11,205.5824329853058,16
http://dbpedia.org/resource/Brian_O'Brien,http://dbpedia.org/ontology/deathYear,1992,Correct,11,205.5824329853058,16
http://dbpedia.org/resource/Brian_O'Brien,http://dbpedia.org/ontology/deathDate,1992-07-01,Correct,11,205.5824329853058,16
http://dbpedia.org/resource/Brian_O'Brien,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:University_of_Rochester_faculty,Correct,11,205.5824329853058,16
http://dbpedia.org/resource/Brian_O'Brien,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Colorado,Correct,11,205.5824329853058,16
http://dbpedia.org/resource/WVAH-TV,http://dbpedia.org/property/affiliations,http://dbpedia.org/resource/Fox_Broadcasting_Company,Correct,12,374.07841634750366,16
http://dbpedia.org/resource/WVAH-TV,http://dbpedia.org/property/location,"http://dbpedia.org/resource/Huntington,_West_Virginia",Correct,12,374.07841634750366,16
http://dbpedia.org/resource/WVAH-TV,http://dbpedia.org/ontology/locationCity,"http://dbpedia.org/resource/Charleston,_West_Virginia",Correct,12,374.07841634750366,16
http://dbpedia.org/resource/WVAH-TV,http://dbpedia.org/ontology/locationCity,http://dbpedia.org/resource/West_Virginia,Incorrect,12,374.07841634750366,16
http://dbpedia.org/resource/WVAH-TV,http://dbpedia.org/ontology/locationCountry,http://dbpedia.org/resource/United_States,Correct,12,374.07841634750366,16
