Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Marge_Piercy,http://xmlns.com/foaf/0.1/name,Marge Piercy,Correct,0,65.061607837677,6
http://dbpedia.org/resource/Marge_Piercy,http://xmlns.com/foaf/0.1/name,"Piercy, Marge",Correct,0,65.061607837677,6
http://dbpedia.org/resource/Battle_of_Hattin,http://dbpedia.org/property/casualties,believed light,Correct,1,398.7885921001434,6
http://dbpedia.org/resource/Battle_of_Hattin,http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Al-Afdal_ibn_Salah_ad-Din,Correct,1,398.7885921001434,6
http://dbpedia.org/resource/Battle_of_Hattin,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1187_in_the_Kingdom_of_Jerusalem,Correct,1,398.7885921001434,6
http://dbpedia.org/resource/Battle_of_Hattin,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Conflicts_in_1187,Correct,1,398.7885921001434,6
http://dbpedia.org/resource/Battle_of_Hattin,http://dbpedia.org/ontology/result,DecisiveAyyubidvictory,Correct,1,398.7885921001434,6
http://dbpedia.org/resource/Cheryl_Fernandez-Versini,http://xmlns.com/foaf/0.1/name,Cheryl Fernandez-Versini,Correct,2,123.78627705574036,6
http://dbpedia.org/resource/Cheryl_Fernandez-Versini,http://xmlns.com/foaf/0.1/name,Cheryl,Correct,2,123.78627705574036,6
http://dbpedia.org/resource/Dolores_Guinness,http://dbpedia.org/ontology/deathDate,2012-01-20,Correct,3,95.48052477836607,6
http://dbpedia.org/resource/Dolores_Guinness,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Germany,Correct,3,95.48052477836607,6
http://dbpedia.org/resource/Dolores_Guinness,http://xmlns.com/foaf/0.1/name,"Guinness, Dolores",Correct,3,95.48052477836607,6
http://dbpedia.org/resource/Dolores_Guinness,http://dbpedia.org/ontology/birthDate,1936-07-31,Correct,3,95.48052477836607,6
http://dbpedia.org/resource/Dolores_Guinness,http://xmlns.com/foaf/0.1/name,Dolores Guinness,Correct,3,95.48052477836607,6
http://dbpedia.org/resource/Roy_Peter_Clark,http://www.w3.org/2000/01/rdf-schema#label,Roy Peter Clark,Correct,4,129.82085394859314,6
http://dbpedia.org/resource/Roy_Peter_Clark,http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/New_York_City,Correct,4,129.82085394859314,6
http://dbpedia.org/resource/Marion_Francis_Forst,http://dbpedia.org/ontology/birthDate,1910-09-03,Correct,5,958.849951028824,6
http://dbpedia.org/resource/Marion_Francis_Forst,http://dbpedia.org/property/deathPlace,"http://dbpedia.org/resource/Kansas_City,_Kansas",Correct,5,958.849951028824,6
http://dbpedia.org/resource/Marion_Francis_Forst,http://dbpedia.org/property/church,http://dbpedia.org/resource/Roman_Catholic_Church,Correct,5,958.849951028824,6
http://dbpedia.org/resource/Marion_Francis_Forst,http://dbpedia.org/property/placeOfBirth,"http://dbpedia.org/resource/St._Louis,_Missouri",Correct,5,958.849951028824,6
http://dbpedia.org/resource/Marion_Francis_Forst,http://dbpedia.org/property/after,http://dbpedia.org/resource/Eugene_John_Gerber,Correct,5,958.849951028824,6
http://dbpedia.org/resource/Gustaf_VI_Adolf_of_Sweden,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Louise_Mountbatten,Correct,6,293.5424897670746,7
http://dbpedia.org/resource/Gustaf_VI_Adolf_of_Sweden,http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/resource/Solna_Municipality,Correct,6,293.5424897670746,7
http://dbpedia.org/resource/Gustaf_VI_Adolf_of_Sweden,http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/resource/Kungliga_begravningsplatsen,Correct,6,293.5424897670746,7
