Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Andrew_Sterett,http://dbpedia.org/property/laterwork,http://dbpedia.org/resource/United_States_Merchant_Marines,Correct,0,624061.373115778,7
http://dbpedia.org/resource/Andrew_Sterett,http://xmlns.com/foaf/0.1/name,Andrew Sterett,Correct,0,624061.373115778,7
http://dbpedia.org/resource/Andrew_Sterett,http://dbpedia.org/property/birthPlace,"Baltimore, Maryland, U.S.",Correct,0,624061.373115778,7
http://dbpedia.org/resource/Andrew_Sterett,http://dbpedia.org/property/deathDate,1807-06-09,Incorrect,0,624061.373115778,7
http://dbpedia.org/resource/Andrew_Sterett,http://xmlns.com/foaf/0.1/name,"Sterett, Andrew",Correct,0,624061.373115778,7
http://dbpedia.org/resource/Kingdom_of_Great_Britain,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/London,Correct,1,76.33616399765015,14
http://dbpedia.org/resource/Estonia,http://dbpedia.org/ontology/leaderTitle,President,Correct,2,259.2170970439911,14
http://dbpedia.org/resource/Estonia,http://dbpedia.org/ontology/governmentType,http://dbpedia.org/resource/Parliamentary_republic,Correct,2,259.2170970439911,14
http://dbpedia.org/resource/Estonia,http://dbpedia.org/property/establishedDate,1920-02-02,I Don't Know,2,259.2170970439911,14
http://dbpedia.org/resource/Estonia,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/Seto_dialect,Incorrect,2,259.2170970439911,14
http://dbpedia.org/resource/Estonia,http://dbpedia.org/property/ethnicGroups,http://dbpedia.org/resource/Belarusians,Incorrect,2,259.2170970439911,14
http://dbpedia.org/resource/Bradwell_Juxta_Coggeshall,http://www.w3.org/2000/01/rdf-schema#label,Bradwell Juxta Coggeshall,Correct,3,15.187628030776978,14
http://dbpedia.org/resource/Linn_Gossé,http://dbpedia.org/ontology/club,http://dbpedia.org/resource/Randers_HK,I Don't Know,4,142.70007610321045,14
http://dbpedia.org/resource/Linn_Gossé,http://dbpedia.org/ontology/club,http://dbpedia.org/resource/Tertnes_IL,Correct,4,142.70007610321045,14
http://dbpedia.org/resource/Ulania,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Upazilas_of_Barisal_District,Correct,5,307.62721514701843,14
http://dbpedia.org/resource/Ulania,http://xmlns.com/foaf/0.1/homepage,http://www.bangladesh.gov.bd/maps/images/barisal/Mehendiganj.gif,Incorrect,5,307.62721514701843,14
http://dbpedia.org/resource/Ulania,http://dbpedia.org/property/longm,0.60899,Incorrect,5,307.62721514701843,14
http://dbpedia.org/resource/Ulania,http://dbpedia.org/ontology/timeZone,http://dbpedia.org/resource/Bangladesh_Standard_Time,Correct,5,307.62721514701843,14
http://dbpedia.org/resource/Ulania,http://dbpedia.org/property/latd,22,Correct,5,307.62721514701843,14
http://dbpedia.org/resource/Jean_Doujat,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:French_academics,Correct,6,291.5715301036835,14
http://dbpedia.org/resource/Jean_Doujat,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:French_translators,I Don't Know,6,291.5715301036835,14
http://dbpedia.org/resource/Jean_Doujat,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1609_births,Correct,6,291.5715301036835,14
http://dbpedia.org/resource/Jean_Doujat,http://dbpedia.org/property/shortDescription,French lawyer,Correct,6,291.5715301036835,14
http://dbpedia.org/resource/Jean_Doujat,http://www.w3.org/2000/01/rdf-schema#comment,"Jean Doujat (1609, Toulouse – 27 October 1688, Paris) was a French lawyer, juris consultus, professor of canon law at the Collège royal, docteur-régent at the faculté de droit de Paris, preceptor of the Dauphin and historian. His works include histories of the reign of Louis XIV.He wrote an important Grammaire espagnole abrégée.",Correct,6,291.5715301036835,14
http://dbpedia.org/resource/Parliament_of_the_Federation_of_Bosnia_and_Herzegovina,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Our_Party_(Bosnia_and_Herzegovina),Incorrect,7,691.2485439777374,14
http://dbpedia.org/resource/Parliament_of_the_Federation_of_Bosnia_and_Herzegovina,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Party_of_Democratic_Progress,Correct,7,691.2485439777374,14
http://dbpedia.org/resource/Parliament_of_the_Federation_of_Bosnia_and_Herzegovina,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Croatian_Party_of_Rights_of_Bosnia_and_Herzegovina,Incorrect,7,691.2485439777374,14
http://dbpedia.org/resource/Parliament_of_the_Federation_of_Bosnia_and_Herzegovina,http://dbpedia.org/ontology/politicalPartyOfLeader,http://dbpedia.org/resource/Union_for_a_Better_Future_of_BiH,Incorrect,7,691.2485439777374,14
http://dbpedia.org/resource/Lindsay_Pollock,http://dbpedia.org/ontology/abstract,"Lindsay Pollock is a journalist and blogger specializing in the art market. The editor-in-chief of Art in America magazine since 2011, she was previously employed by Bloomberg News, where she wrote on the art market. A former columnist for the New York Sun, she has also written for Art & Auction, ARTnews, Art Review, and The Art Newspaper.In 2006, Pollock published The Girl with the Gallery, the only biography of Edith Halpert, an art dealer who founded the Downtown Gallery in 1926 in the Greenwich Village neighborhood of New York City. Halpert helped to launch the careers of artists such as Stuart Davis, Jacob Lawrence, Georgia O'Keeffe, Charles Sheeler, and Ben Shahn.A graduate of Barnard College and the Columbia University Graduate School of Journalism, Pollock lives in New York City.",I Don't Know,8,238.1459720134735,14
http://dbpedia.org/resource/Lindsay_Pollock,http://dbpedia.org/property/name,Lindsay Pollock,Correct,8,238.1459720134735,14
http://dbpedia.org/resource/Lindsay_Pollock,http://xmlns.com/foaf/0.1/surname,Pollock,Correct,8,238.1459720134735,14
http://dbpedia.org/resource/Lindsay_Pollock,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_art_critics,Correct,8,238.1459720134735,14
http://dbpedia.org/resource/Lindsay_Pollock,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_women_journalists,Correct,8,238.1459720134735,14
"http://dbpedia.org/resource/Bridal_Veil,_Oregon",http://dbpedia.org/property/coordinatesType,type:city_region:US-OR,Correct,9,1158.406322002411,14
"http://dbpedia.org/resource/Bridal_Veil,_Oregon",http://dbpedia.org/ontology/areaCode,503/971,Correct,9,1158.406322002411,14
"http://dbpedia.org/resource/Bridal_Veil,_Oregon",http://dbpedia.org/property/coordinatesDisplay,"inline,title",I Don't Know,9,1158.406322002411,14
"http://dbpedia.org/resource/Bridal_Veil,_Oregon",http://dbpedia.org/property/utcOffset,-8,Incorrect,9,1158.406322002411,14
"http://dbpedia.org/resource/Bridal_Veil,_Oregon",http://dbpedia.org/property/settlementType,http://dbpedia.org/resource/Unincorporated_area,I Don't Know,9,1158.406322002411,14
http://dbpedia.org/resource/Ethnic_Germans_in_Bolivia,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/Spanish_language,Correct,10,8.921079158782959,14
http://dbpedia.org/resource/Parliament_of_the_Federation_of_Bosnia_and_Herzegovina,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Bosnian_Party,Correct,11,673.0934107303619,14
http://dbpedia.org/resource/Parliament_of_the_Federation_of_Bosnia_and_Herzegovina,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Party_for_Bosnia_and_Herzegovina,Correct,11,673.0934107303619,14
http://dbpedia.org/resource/Parliament_of_the_Federation_of_Bosnia_and_Herzegovina,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Alliance_of_Independent_Social_Democrats,Correct,11,673.0934107303619,14
http://dbpedia.org/resource/Parliament_of_the_Federation_of_Bosnia_and_Herzegovina,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Democratic_People's_Union,I Don't Know,11,673.0934107303619,14
http://dbpedia.org/resource/Parliament_of_the_Federation_of_Bosnia_and_Herzegovina,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Democratic_People's_Alliance,Correct,11,673.0934107303619,14
http://dbpedia.org/resource/Maseru,http://dbpedia.org/ontology/country,http://dbpedia.org/resource/Lesotho,Correct,12,201.4091920852661,14
