Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Knowing_Me_Knowing_You_with_Alan_Partridge_(TV_series),http://dbpedia.org/ontology/network,http://dbpedia.org/resource/BBC_Two,Correct,0,240.7658438682556,7
http://dbpedia.org/resource/Knowing_Me_Knowing_You_with_Alan_Partridge_(TV_series),http://dbpedia.org/ontology/creator,http://dbpedia.org/resource/Armando_Iannucci,Correct,0,240.7658438682556,7
http://dbpedia.org/resource/Knowing_Me_Knowing_You_with_Alan_Partridge_(TV_series),http://dbpedia.org/property/starring,http://dbpedia.org/resource/Doon_Mackichan,Correct,0,240.7658438682556,7
http://dbpedia.org/resource/Knowing_Me_Knowing_You_with_Alan_Partridge_(TV_series),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Rebecca_Front,Correct,0,240.7658438682556,7
http://dbpedia.org/resource/Knowing_Me_Knowing_You_with_Alan_Partridge_(TV_series),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Television_series_based_on_radio_programs,Correct,0,240.7658438682556,7
http://dbpedia.org/resource/Ringwood_Secondary_College,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Rock_Eisteddfod_Challenge_participants,I Don't Know,1,217.5601408481598,7
http://dbpedia.org/resource/Ringwood_Secondary_College,http://dbpedia.org/ontology/officialSchoolColour,Maroon & Green,Correct,1,217.5601408481598,7
http://dbpedia.org/resource/Ringwood_Secondary_College,http://xmlns.com/foaf/0.1/name,Ringwood Secondary College,Correct,1,217.5601408481598,7
http://dbpedia.org/resource/Ringwood_Secondary_College,http://xmlns.com/foaf/0.1/homepage,http://www.ringwoodsc.vic.edu.au,Correct,1,217.5601408481598,7
http://dbpedia.org/resource/Ringwood_Secondary_College,http://dbpedia.org/property/homepage,http://www.ringwoodsc.vic.edu.au,Correct,1,217.5601408481598,7
http://dbpedia.org/resource/David_Rawlings,http://www.w3.org/2000/01/rdf-schema#label,David Rawlings,Correct,2,20.740211009979248,7
http://dbpedia.org/resource/Dead_Identities,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/London,Correct,3,42.71825981140137,7
http://dbpedia.org/resource/Nardin_Academy,http://dbpedia.org/property/grades,http://dbpedia.org/resource/Twelfth_grade,I Don't Know,4,297.98135018348694,7
http://dbpedia.org/resource/Nardin_Academy,http://dbpedia.org/ontology/type,http://dbpedia.org/resource/Private_school,Correct,4,297.98135018348694,7
http://dbpedia.org/resource/Nardin_Academy,http://dbpedia.org/property/founder,"Ernestine Nardin, DHM",Correct,4,297.98135018348694,7
http://dbpedia.org/resource/Nardin_Academy,http://dbpedia.org/property/wordnet_type,http://www.w3.org/2006/03/wn/wn20/instances/synset-school-noun-1,I Don't Know,4,297.98135018348694,7
http://dbpedia.org/resource/Nardin_Academy,http://dbpedia.org/property/accreditation,http://dbpedia.org/resource/Middle_States_Association_of_Colleges_and_Schools,Correct,4,297.98135018348694,7
http://dbpedia.org/resource/FH_Joanneum,http://dbpedia.org/property/staff,578,I Don't Know,5,218.63924598693848,7
